dataHora,ordem,linha,latitude,longitude,velocidade
08-02-2015 18:02:35,D87006,,"-22.91828","-43.60791",0
08-02-2015 18:03:37,D90556,,"-22.919241","-43.643791",0
08-02-2015 18:05:43,D53674,393,"-22.88324","-43.49456",60
08-02-2015 18:06:06,C20035,,"-22.942841","-43.366039",14
08-02-2015 18:06:37,C12048,,"-23.01335","-43.539631",0
08-02-2015 18:08:37,D87285,,"-22.916941","-43.60743",0
08-02-2015 18:09:11,B63081,,"-22.8673","-43.2586",0
08-02-2015 18:10:40,D86066,918,"-22.896156","-43.532848",0
08-02-2015 18:17:13,D87509,,"-22.918289","-43.608009",0
08-02-2015 18:18:07,D87418,,"-22.91951","-43.607391",0
08-02-2015 18:18:14,D87068,,"-22.918501","-43.60836",19
08-02-2015 18:18:18,B27044,,"-22.862","-43.254",43
08-02-2015 18:18:24,D87222,,"-22.917009","-43.607521",0
08-02-2015 18:19:29,D87041,898,"-22.91691","-43.607719",0
08-02-2015 18:19:59,B58138,312,"-22.8365","-43.2863",10
08-02-2015 18:20:33,D87228,,"-22.917549","-43.608131",0
08-02-2015 18:20:39,A41083,132,"-22.874987","-43.241058",0.19
08-02-2015 18:21:05,B63025,,"-22.7922","-43.2943",0
08-02-2015 18:21:07,D87519,398,"-22.919411","-43.608009",0
08-02-2015 18:21:10,C44556,,"-22.86027","-43.35656",0
08-02-2015 18:23:00,A41200,,"-22.874294","-43.242455",0
08-02-2015 18:23:08,A41043,460,"-22.875525","-43.241467",0
08-02-2015 18:24:14,D87102,,"-22.91865","-43.607281",0
08-02-2015 18:25:07,D87312,821,"-22.916451","-43.607681",0
08-02-2015 18:25:24,D87757,,"-22.917471","-43.60741",0
08-02-2015 18:26:38,A41055,460,"-22.875935","-43.241718",0
08-02-2015 18:27:18,D87199,,"-22.91781","-43.607651",0
08-02-2015 18:27:31,C82578,651,"-22.858391","-43.370838",25.74
08-02-2015 18:28:30,D87855,2339,"-22.918159","-43.60759",17
08-02-2015 18:28:32,D87743,,"-22.917681","-43.607552",0
08-02-2015 18:29:16,A29089,473,"-22.86772","-43.29084",0
08-02-2015 18:29:36,D87746,,"-22.91783","-43.607841",0
08-02-2015 18:30:52,D13243,,"-22.879602","-43.357109",0
08-02-2015 18:31:03,D87236,,"-22.91811","-43.606979",0
08-02-2015 18:31:51,D87381,,"-22.91791","-43.607571",0
08-02-2015 18:31:53,D53582,393,"-22.88162","-43.498669",0
08-02-2015 18:32:20,A41277,132,"-22.965023","-43.215683",1.3
08-02-2015 18:32:37,A41340,121,"-22.875347","-43.240532",0
08-02-2015 18:33:43,D53920,,"-22.883921","-43.495762",0
08-02-2015 18:33:50,D87216,,"-22.916849","-43.608269",0
08-02-2015 18:34:56,A41180,460,"-22.875526","-43.241791",0
08-02-2015 18:35:00,D53565,393,"-22.883051","-43.49511",2
08-02-2015 18:35:10,D87711,,"-22.91695","-43.607109",0
08-02-2015 18:35:19,D87781,,"-22.91781","-43.60743",0
08-02-2015 18:36:09,B10063,,"-22.8153","-43.1868",0
08-02-2015 18:36:56,D87310,822,"-22.9168","-43.607109",0
08-02-2015 18:37:32,D87706,2335,"-22.917351","-43.60738",0
08-02-2015 18:41:01,D58631,,"-22.876608","-43.419884",0
08-02-2015 18:41:27,D58541,,"-22.875496","-43.419483",0
08-02-2015 18:41:28,C30257,,"-22.951242","-43.348667",0
08-02-2015 18:41:56,D87145,,"-22.916479","-43.607288",0
08-02-2015 18:42:25,C47550,,"-22.953157","-43.350994",0
08-02-2015 18:42:37,D87313,,"-22.917471","-43.607719",0
08-02-2015 18:43:35,D87382,,"-22.91954","-43.608002",0
08-02-2015 18:43:37,D86369,867,"-22.896032","-43.533142",0
08-02-2015 18:43:40,D87350,771,"-22.919701","-43.607471",0
08-02-2015 18:44:38,D87487,830,"-22.91843","-43.606998",0
08-02-2015 18:45:35,D90059,,"-22.9198","-43.643269",0
08-02-2015 18:46:35,C50024,302,"-22.901529","-43.208073",4.44
08-02-2015 18:46:51,D87198,849,"-22.91769","-43.607971",0
08-02-2015 18:49:25,D87089,398,"-22.87711","-43.529812",24
08-02-2015 18:51:33,C44579,709,"-22.82263","-43.331242",10
08-02-2015 18:51:42,D53621,,"-22.884251","-43.49622",0
08-02-2015 18:52:11,B58124,622,"-22.8382","-43.2848",44
08-02-2015 18:52:28,B58148,621,"-22.8389","-43.2834",32
08-02-2015 18:53:04,B58151,625,"-22.8374","-43.2864",35
08-02-2015 18:53:11,D87723,,"-22.918051","-43.60741",0
08-02-2015 18:53:22,D87886,2339,"-22.917231","-43.607399",0
08-02-2015 18:54:21,D86692,2338,"-22.893299","-43.532032",0.19
08-02-2015 18:54:37,B73067,,"-22.8102","-43.3425",0
08-02-2015 18:54:38,A41115,110,"-22.875835","-43.241364",0
08-02-2015 18:54:46,D87501,,"-22.91786","-43.60767",0
08-02-2015 18:55:01,B42555,,"-22.8764","-43.3305",0
08-02-2015 18:55:14,D87191,,"-22.91795","-43.607399",0
08-02-2015 18:55:56,D87469,,"-22.919161","-43.607151",0
08-02-2015 18:56:41,B19607,,"-22.8101","-43.3424",0
08-02-2015 18:57:43,D53716,,"-22.883209","-43.49577",0
08-02-2015 18:58:08,A71592,409,"-22.929413","-43.255028",0
08-02-2015 18:58:37,D87401,,"-22.918421","-43.607311",0
08-02-2015 18:58:47,D87342,,"-22.917891","-43.608459",0
08-02-2015 18:59:34,D13210,,"-22.879791","-43.356754",0
08-02-2015 18:59:34,D87466,804,"-22.916861","-43.607658",0
08-02-2015 19:00:00,D53670,369,"-22.88389","-43.49477",0
08-02-2015 19:00:07,A37653,511,"-22.95574","-43.19017",20
08-02-2015 19:00:43,D87152,850,"-22.91785","-43.60701",0
08-02-2015 19:02:00,D13186,,"-22.862045","-43.444962",49
08-02-2015 19:02:20,D58670,,"-22.876209","-43.4203",0.74
08-02-2015 19:03:07,D13155,,"-22.873055","-43.503868",25
08-02-2015 19:03:28,D86762,,"-22.895735","-43.532852",0
08-02-2015 19:03:41,C44573,709,"-22.81826","-43.332642",18
08-02-2015 19:04:11,D87271,,"-22.91675","-43.607849",0
08-02-2015 19:04:21,B58059,679,"-22.8401","-43.2817",40
08-02-2015 19:04:26,D87754,,"-22.91707","-43.607151",0
08-02-2015 19:04:31,D87132,822,"-22.916849","-43.607101",0
08-02-2015 19:05:04,B63003,,"-22.7927","-43.2946",0
08-02-2015 19:05:13,B58008,313,"-22.8374","-43.2864",0
08-02-2015 19:05:15,D86714,2803,"-22.894375","-43.532986",0.19
08-02-2015 19:05:37,D87774,,"-22.91799","-43.60738",0
08-02-2015 19:06:07,D87296,833,"-22.917509","-43.608082",0
08-02-2015 19:06:12,D87097,,"-22.91884","-43.608379",0
08-02-2015 19:06:48,D87719,,"-22.917471","-43.607262",0
08-02-2015 19:06:49,D87796,,"-22.91847","-43.607391",0
08-02-2015 19:07:00,A37750,,"-22.90143","-43.196491",0
08-02-2015 19:07:45,D87713,,"-22.917721","-43.60741",0
08-02-2015 19:08:03,D87066,790,"-22.919291","-43.60743",22
08-02-2015 19:08:10,A41303,170,"-22.874588","-43.241261",8.7
08-02-2015 19:08:16,B32686,946,"-22.8779","-43.2744",58
08-02-2015 19:08:56,D87485,,"-22.916201","-43.606991",0
08-02-2015 19:09:12,D87710,,"-22.91799","-43.607319",0
08-02-2015 19:09:17,D87504,,"-22.91782","-43.607101",0
08-02-2015 19:10:17,A41175,110,"-22.875437","-43.241879",0.19
08-02-2015 19:10:23,D58714,,"-22.876123","-43.419483",0
08-02-2015 19:10:49,D87702,,"-22.917311","-43.607731",0
08-02-2015 19:11:02,D87861,,"-22.91711","-43.607559",0
08-02-2015 19:11:12,A41273,172,"-22.87398","-43.241467",0.56
08-02-2015 19:11:25,A41040,170,"-22.874279","-43.242062",0.37
08-02-2015 19:11:28,D87067,738,"-22.912531","-43.656818",0
08-02-2015 19:11:51,A41179,443,"-22.874502","-43.242592",0
08-02-2015 19:13:03,D53634,397,"-22.88208","-43.496731",54
08-02-2015 19:13:27,A41007,,"-22.874475","-43.242317",0
08-02-2015 19:13:34,B32568,SV779,"-22.8235","-43.4039",19
08-02-2015 19:14:24,D87210,398,"-22.919319","-43.607239",0
08-02-2015 19:15:15,D53569,,"-22.883369","-43.495079",0
08-02-2015 19:15:21,D87294,,"-22.91744","-43.607121",0
08-02-2015 19:15:36,B32681,,"-22.9062","-43.1939",35
08-02-2015 19:16:12,A41810,2017,"-22.870237","-43.249088",0.37
08-02-2015 19:16:45,D87087,,"-22.9195","-43.608299",0
08-02-2015 19:17:27,D87105,,"-22.91848","-43.608459",0
08-02-2015 19:17:41,D86116,837,"-22.89518","-43.533157",0
08-02-2015 19:17:42,D53551,393,"-22.822109","-43.32626",75
08-02-2015 19:18:17,C44559,,"-22.86031","-43.35635",0
08-02-2015 19:19:47,D87762,,"-22.916531","-43.6077",0
08-02-2015 19:20:01,D87113,,"-22.916639","-43.607128",0
08-02-2015 19:20:53,D86735,2338,"-22.894142","-43.533028",0
08-02-2015 19:21:16,D90563,,"-22.919729","-43.643791",0
08-02-2015 19:21:42,D86794,2338,"-22.894545","-43.532993",0
08-02-2015 19:21:43,B32649,688,"-22.82","-43.3554",57
08-02-2015 19:21:50,A50093,229,"-22.929117","-43.253155",0
08-02-2015 19:22:09,D87159,804,"-22.91699","-43.607689",0
08-02-2015 19:22:11,D87335,839,"-22.91815","-43.60812",13
08-02-2015 19:22:28,C47988,,"-22.952852","-43.350132",0
08-02-2015 19:22:29,B32505,,"-22.8866","-43.2336",58
08-02-2015 19:22:39,A37657,,"-22.96183","-43.191071",42
08-02-2015 19:22:49,D87011,,"-22.91696","-43.607658",0
08-02-2015 19:23:03,B32688,946,"-22.8196","-43.3539",31
08-02-2015 19:23:05,D90138,,"-22.91888","-43.6437",0
08-02-2015 19:23:11,D87793,2339,"-22.9182","-43.60791",11
08-02-2015 19:23:27,D86168,867,"-22.893473","-43.531841",0
08-02-2015 19:23:33,A41164,462,"-22.874668","-43.241009",0.93
08-02-2015 19:24:07,A41181,121,"-22.874922","-43.242279",0
08-02-2015 19:24:08,D87709,2335,"-22.91828","-43.608528",0
08-02-2015 19:25:05,D60189,,"-22.81535","-43.386841",0
08-02-2015 19:25:10,D87826,,"-22.91728","-43.608341",0
08-02-2015 19:25:19,D87112,,"-22.91836","-43.608639",0
08-02-2015 19:25:55,D87338,841,"-22.91967","-43.60704",0
08-02-2015 19:26:16,D87283,,"-22.916161","-43.607021",0
08-02-2015 19:26:23,B28576,329,"-22.9118","-43.1878",32
08-02-2015 19:26:29,D53679,397,"-22.881399","-43.50013",32
08-02-2015 19:26:33,D87334,,"-22.918381","-43.60873",0
08-02-2015 19:26:56,C44539,,"-22.860571","-43.356522",0
08-02-2015 19:27:01,B41808,2145,"-22.8701","-43.2494",0
08-02-2015 19:27:13,D87303,,"-22.918261","-43.608089",0
08-02-2015 19:27:31,D87234,,"-22.91873","-43.607029",0
08-02-2015 19:27:37,B27033,,"-22.8174","-43.3019",0
08-02-2015 19:28:12,D86797,2381,"-22.894356","-43.532516",0
08-02-2015 19:28:15,B63050,,"-22.7926","-43.2945",0
08-02-2015 19:28:18,D13170,,"-22.859924","-43.457981",32
08-02-2015 19:29:08,B63029,,"-22.7924","-43.2944",0
08-02-2015 19:29:24,D86095,867,"-22.894379","-43.533039",0
08-02-2015 19:29:27,B11628,914,"-22.8112","-43.3729",0.56
08-02-2015 19:29:27,D87090,,"-22.91938","-43.60759",0
08-02-2015 19:29:39,D90539,,"-24.327511","-50.642422",0
08-02-2015 19:29:47,D87417,,"-22.917931","-43.608219",0
08-02-2015 19:29:49,B58090,622,"-22.8389","-43.2834",39
08-02-2015 19:30:03,D58711,,"-22.875961","-43.420368",0
08-02-2015 19:30:29,D58763,801,"-22.875639","-43.418839",0.56
08-02-2015 19:30:36,B44542,,"-22.8603","-43.3563",0
08-02-2015 19:31:04,D58710,,"-22.876072","-43.420429",1.3
08-02-2015 19:31:06,A48154,,"-22.910404","-43.269497",0.37
08-02-2015 19:31:15,A41132,460,"-22.874931","-43.241756",0
08-02-2015 19:31:17,C82599,363,"-22.85746","-43.371593",0
08-02-2015 19:31:25,B41806,2145,"-22.8701","-43.2491",0
08-02-2015 19:31:38,D13090,,"-22.879787","-43.356762",0
08-02-2015 19:31:55,D58718,,"-22.876175","-43.419422",0
08-02-2015 19:32:30,D87724,2335,"-22.917271","-43.607288",0
08-02-2015 19:32:47,A48012,,"-22.910639","-43.269386",0
08-02-2015 19:32:48,B71067,455,"-22.9024","-43.3149",0
08-02-2015 19:32:54,D58765,,"-22.87668","-43.419769",0
08-02-2015 19:33:30,D13162,,"-22.840811","-43.362274",1
08-02-2015 19:33:37,D87273,,"-22.91773","-43.607071",0
08-02-2015 19:33:45,D87160,,"-22.91869","-43.607269",0
08-02-2015 19:34:06,B31134,404,"-22.9403","-43.183",0.74
08-02-2015 19:34:14,D87783,771,"-22.91799","-43.607449",0
08-02-2015 19:34:29,A41368,126,"-22.87451","-43.241512",0.37
08-02-2015 19:34:29,B32678,946,"-22.8169","-43.3937",0
08-02-2015 19:34:32,D58679,,"-22.876074","-43.419941",0
08-02-2015 19:35:07,D13126,,"-22.879736","-43.356815",0
08-02-2015 19:35:24,D58525,,"-22.876598","-43.419853",0
08-02-2015 19:35:26,D86398,852,"-22.895267","-43.533588",0
08-02-2015 19:35:41,B58159,625,"-22.8387","-43.2837",40
08-02-2015 19:35:58,B10537,,"-22.868","-43.2567",0
08-02-2015 19:36:26,D86114,867,"-22.893335","-43.531895",0.93
08-02-2015 19:36:44,D87004,,"-22.916731","-43.607639",0
08-02-2015 19:36:55,B71122,238,"-22.9031","-43.313",0
08-02-2015 19:37:13,D87029,,"-22.91711","-43.608299",0
08-02-2015 19:37:49,A71502,,"-22.929981","-43.253723",1.3
08-02-2015 19:37:58,D58593,,"-22.876242","-43.41975",0
08-02-2015 19:38:24,D87798,,"-22.918699","-43.607208",0
08-02-2015 19:38:42,A41278,460,"-22.875601","-43.242012",0.19
08-02-2015 19:38:50,D87819,,"-22.919029","-43.607731",0
08-02-2015 19:39:10,D53696,786,"-22.88096","-43.50071",27
08-02-2015 19:39:15,D58508,794,"-22.890295","-43.447975",30.19
08-02-2015 19:39:32,B58063,623,"-22.8402","-43.2816",15
08-02-2015 19:39:38,B63014,334,"-22.7922","-43.2948",26
08-02-2015 19:39:49,D86275,,"-22.894836","-43.532097",0.37
08-02-2015 19:40:07,D87821,,"-22.918221","-43.607182",0
08-02-2015 19:40:17,D86790,2332,"-22.894766","-43.532166",0.56
08-02-2015 19:40:20,B63002,,"-22.7923","-43.2944",0
08-02-2015 19:40:20,B63078,920,"-22.7931","-43.2943",0
08-02-2015 19:40:28,B63007,SR335,"-22.7926","-43.2944",0
08-02-2015 19:40:32,B58024,621,"-22.838","-43.285",20
08-02-2015 19:40:35,C82549,678,"-22.858788","-43.370983",0
08-02-2015 19:40:54,D58817,,"-22.876219","-43.420353",0
08-02-2015 19:40:58,B58086,623,"-22.8373","-43.2854",0
08-02-2015 19:41:13,D86112,802,"-22.894938","-43.53371",0.19
08-02-2015 19:41:58,B10534,,"-22.8684","-43.2572",0
08-02-2015 19:42:01,A41070,170,"-22.875385","-43.241108",0
08-02-2015 19:42:14,D87524,398,"-22.916929","-43.608318",0
08-02-2015 19:42:44,D58743,,"-22.87645","-43.419907",0
08-02-2015 19:42:47,B73003,,"-22.8092","-43.3436",0
08-02-2015 19:42:50,D58755,,"-22.876541","-43.4198",0.37
08-02-2015 19:42:54,A37538,161,"-22.902121","-43.19696",0
08-02-2015 19:43:00,D87447,,"-22.919081","-43.607101",0
08-02-2015 19:43:04,D87301,366,"-22.919291","-43.60778",0
08-02-2015 19:43:07,D87834,,"-22.91827","-43.607498",0
08-02-2015 19:43:15,D30099,,"-22.879927","-43.358196",1
08-02-2015 19:43:16,D90024,,"-22.92001","-43.643181",0
08-02-2015 19:43:37,D87872,,"-22.917549","-43.607319",0
08-02-2015 19:44:27,D87081,770,"-22.91684","-43.607571",0
08-02-2015 19:44:39,B58707,725,"-22.8761","-43.4195",0.37
08-02-2015 19:44:39,D13086,,"-22.871641","-43.49263",0
08-02-2015 19:44:40,D58534,,"-22.876404","-43.420036",0
08-02-2015 19:44:45,C82627,,"-22.859085","-43.370872",0
08-02-2015 19:44:49,C50056,305,"-22.930046","-43.252884",4.82
08-02-2015 19:45:03,D90072,,"-22.91943","-43.6441",0
08-02-2015 19:45:08,D87873,,"-22.916479","-43.607262",0
08-02-2015 19:45:14,D87015,,"-22.917669","-43.607609",0
08-02-2015 19:45:16,D87183,,"-22.91988","-43.608261",0
08-02-2015 19:45:18,D87170,770,"-22.91938","-43.607109",0
08-02-2015 19:45:21,B60512,,"-22.8152","-43.3866",0
08-02-2015 19:45:26,D53618,369,"-22.89579","-43.21307",77
08-02-2015 19:45:28,D87714,,"-22.91872","-43.607342",0
08-02-2015 19:45:30,D87882,,"-22.916771","-43.607422",0
08-02-2015 19:45:38,D87830,,"-22.918221","-43.607441",0
08-02-2015 19:45:40,D86718,2332,"-22.894304","-43.532513",0
08-02-2015 19:45:47,A29189,461,"-22.86841","-43.292931",0
08-02-2015 19:45:51,D90596,2307,"-22.91968","-43.64362",0
08-02-2015 19:45:54,D87352,,"-22.917219","-43.60759",0
08-02-2015 19:46:06,D87138,,"-22.91762","-43.608059",0
08-02-2015 19:46:16,D90576,2307,"-22.92001","-43.644711",0
08-02-2015 19:46:19,B75647,,"-22.8312","-43.3234",0
08-02-2015 19:46:29,D58533,,"-22.876049","-43.419762",0
08-02-2015 19:46:39,A71579,,"-22.929819","-43.254028",0.19
08-02-2015 19:46:46,D60184,,"-22.81502","-43.3857",0
08-02-2015 19:47:05,B28578,634,"-22.8153","-43.1884",0
08-02-2015 19:47:24,B32591,793,"-22.8318","-43.3964",4
08-02-2015 19:47:24,B58706,,"-22.8759","-43.4198",0
08-02-2015 19:47:24,B71034,238,"-22.9024","-43.3148",0
08-02-2015 19:47:27,D86322,838,"-22.894825","-43.532925",0
08-02-2015 19:47:40,D86709,2332,"-22.89402","-43.532295",0
08-02-2015 19:47:45,B44560,,"-22.8603","-43.3564",0
08-02-2015 19:47:48,D90530,,"-22.919411","-43.644539",0
08-02-2015 19:48:17,D90593,,"-22.9193","-43.643539",0
08-02-2015 19:48:26,A71583,,"-22.929771","-43.254013",0
08-02-2015 19:48:42,C47761,382,"-22.990767","-43.502956",46
08-02-2015 19:48:43,A55134,434,"-22.967751","-43.1824",33
08-02-2015 19:48:55,B11709,669,"-22.8116","-43.3724",0.19
08-02-2015 19:48:57,D87538,898,"-22.91865","-43.60767",0
08-02-2015 19:49:11,D58671,,"-22.876289","-43.419525",0
08-02-2015 19:49:14,B32579,,"-22.8165","-43.3943",0
08-02-2015 19:49:20,D90548,,"-22.91967","-43.64526",0
08-02-2015 19:49:28,A29041,476,"-22.86817","-43.292561",0
08-02-2015 19:49:30,D86113,769,"-22.893845","-43.533482",0.19
08-02-2015 19:50:13,D13117,926,"-22.879662","-43.356846",0
08-02-2015 19:50:13,D13179,,"-22.879942","-43.546013",56
08-02-2015 19:50:21,D53502,393,"-22.88179","-43.497139",49
08-02-2015 19:50:27,B63089,334,"-22.792","-43.2946",10
08-02-2015 19:50:34,C47487,,"-22.953098","-43.350739",0
08-02-2015 19:50:49,B73051,,"-22.8093","-43.3436",0
08-02-2015 19:50:49,D87862,,"-22.91823","-43.60733",0
08-02-2015 19:50:50,A41127,132,"-22.875231","-43.241302",0.37
08-02-2015 19:51:06,D87033,,"-22.919439","-43.607422",0
08-02-2015 19:51:16,B19552,SVB665,"-22.8101","-43.3427",0
08-02-2015 19:51:18,B32511,,"-22.817","-43.394",0
08-02-2015 19:51:25,D87779,2339,"-22.91703","-43.60775",0
08-02-2015 19:51:27,B32664,,"-22.8168","-43.3943",0
08-02-2015 19:51:28,B27070,,"-22.8175","-43.3018",0
08-02-2015 19:51:29,D87237,841,"-22.91811","-43.60672",0
08-02-2015 19:51:34,A71535,409,"-25.455492","-41.51997",291.5
08-02-2015 19:51:37,D87454,771,"-22.91931","-43.607391",0
08-02-2015 19:51:42,D87366,839,"-22.919649","-43.60725",0
08-02-2015 19:51:44,D60190,,"-22.81538","-43.386219",0
08-02-2015 19:51:46,D58637,395,"-22.876307","-43.41959",0
08-02-2015 19:51:55,D87259,830,"-22.918091","-43.608131",0
08-02-2015 19:51:58,D58772,,"-22.875839","-43.419922",0
08-02-2015 19:52:01,D86325,838,"-22.895384","-43.533371",0.37
08-02-2015 19:52:03,D87492,841,"-22.918369","-43.607601",0
08-02-2015 19:52:11,A41355,132,"-22.875832","-43.24128",0
08-02-2015 19:52:29,D86768,2803,"-22.894049","-43.533096",0
08-02-2015 19:52:34,D87748,,"-22.917179","-43.6073",0
08-02-2015 19:52:36,C47902,2111,"-22.952892","-43.348549",0
08-02-2015 19:52:42,A41816,,"-22.870701","-43.249222",0
08-02-2015 19:52:45,B75555,928,"-22.8314","-43.3237",0
08-02-2015 19:53:00,D53635,397,"-22.88233","-43.496181",0
08-02-2015 19:53:06,B32559,,"-22.8181","-43.393",0
08-02-2015 19:53:09,D86252,835,"-22.894104","-43.531094",0.56
08-02-2015 19:53:15,D58639,,"-22.875847","-43.41872",0
08-02-2015 19:53:21,B44590,,"-22.8605","-43.3556",0
08-02-2015 19:53:25,C86308,525,"-22.895477","-43.533104",0
08-02-2015 19:53:28,D87032,790,"-22.917299","-43.6077",0
08-02-2015 19:53:38,C20031,,"-22.95775","-43.34613",0
08-02-2015 19:53:42,C20014,,"-22.957251","-43.34549",0
08-02-2015 19:53:42,C20172,,"-22.95751","-43.345989",0
08-02-2015 19:53:45,B32510,342,"-22.8106","-43.3015",55
08-02-2015 19:53:46,D58719,,"-22.875948","-43.41975",0
08-02-2015 19:53:47,D53603,397,"-22.87945","-43.50584",41
08-02-2015 19:53:55,A55058,436,"-22.90645","-43.261742",0
08-02-2015 19:54:10,A41331,132,"-22.874519","-43.242256",0
08-02-2015 19:54:13,A55097,,"-22.906309","-43.260941",0
08-02-2015 19:54:18,A55079,,"-22.90642","-43.26088",0
08-02-2015 19:54:27,A71591,,"-22.929565","-43.255127",0.74
08-02-2015 19:54:50,A72169,006,"-22.88966","-43.292477",0
08-02-2015 19:54:52,B82610,711,"-22.8575","-43.3716",0
08-02-2015 19:55:01,D87233,825,"-22.917509","-43.607029",0
08-02-2015 19:55:03,D58762,,"-22.875668","-43.419815",0
08-02-2015 19:55:03,D58807,383,"-22.87615","-43.419655",0.19
08-02-2015 19:55:04,D90579,,"-22.919359","-43.64431",0
08-02-2015 19:55:15,A72131,010,"-22.889734","-43.292664",0
08-02-2015 19:55:18,C82647,678,"-22.858591","-43.370987",0.19
08-02-2015 19:55:23,D58636,,"-22.876694","-43.419743",0
08-02-2015 19:55:30,A37718,136,"-22.902639","-43.197399",0
08-02-2015 19:55:32,B71099,455,"-22.9022","-43.3149",0
08-02-2015 19:55:32,B73112,,"-22.8092","-43.3436",0
08-02-2015 19:55:34,B71074,239,"-22.9023","-43.3149",0.37
08-02-2015 19:55:39,B10512,630,"-22.9227","-43.2339",0
08-02-2015 19:55:58,D87889,,"-22.91715","-43.607471",0
08-02-2015 19:56:11,A71571,,"-22.929958","-43.253841",0
08-02-2015 19:56:16,B32514,,"-22.8163","-43.3946",0
08-02-2015 19:56:21,D13156,,"-22.867695","-43.479488",11
08-02-2015 19:56:33,D58566,,"-22.876287","-43.419685",0
08-02-2015 19:56:41,D13199,,"-22.848244","-43.38216",52
08-02-2015 19:56:57,D87835,,"-22.91663","-43.60733",0
08-02-2015 19:56:59,D58745,,"-22.875576","-43.419117",0.74
08-02-2015 19:57:21,B19591,,"-22.8095","-43.3426",0
08-02-2015 19:57:21,D13233,,"-22.879286","-43.357037",0
08-02-2015 19:57:25,B25598,,"-22.9027","-43.2978",0
08-02-2015 19:57:28,B55141,,"-22.9062","-43.2608",0
08-02-2015 19:57:34,D58647,,"-22.876631","-43.419888",0
08-02-2015 19:57:39,D87763,,"-22.91753","-43.60799",0
08-02-2015 19:57:47,C44625,,"-22.860519","-43.355461",0
08-02-2015 19:57:51,A50008,537,"-22.929272","-43.253895",0.19
08-02-2015 19:57:58,B44645,,"-22.8604","-43.3557",6
08-02-2015 19:58:01,A37706,570,"-22.90255","-43.197361",0
08-02-2015 19:58:07,D86741,2332,"-22.893831","-43.533371",0
08-02-2015 19:58:20,D58645,,"-22.876301","-43.420097",0
08-02-2015 19:58:22,D13168,,"-22.873783","-43.335567",27
08-02-2015 19:58:24,A27624,,"-22.9198","-43.25666",0
08-02-2015 19:58:29,D13204,,"-22.876438","-43.527462",32
08-02-2015 19:58:36,D87023,398,"-22.91659","-43.607651",0
08-02-2015 19:58:42,D87360,839,"-22.919621","-43.607189",0
08-02-2015 19:58:45,C20097,,"-22.957781","-43.345451",0
08-02-2015 19:58:47,D87452,,"-22.918631","-43.607689",0
08-02-2015 19:58:48,B32743,,"-22.8162","-43.3946",0
08-02-2015 19:58:58,A41450,,"-22.875704","-43.241913",0.19
08-02-2015 19:58:59,A41241,460,"-22.87483","-43.242542",0
08-02-2015 19:59:09,A55128,,"-22.905741","-43.260712",0
08-02-2015 19:59:35,B44592,,"-22.8606","-43.3557",0
08-02-2015 19:59:37,B27055,951,"-22.8174","-43.3022",0
08-02-2015 19:59:57,D58760,794,"-22.875826","-43.419708",0.19
08-02-2015 20:00:09,D58603,,"-22.876213","-43.419762",0
08-02-2015 20:00:19,D90595,2307,"-22.9193","-43.64341",0
08-02-2015 20:00:21,A41839,2014,"-22.870716","-43.249058",0
08-02-2015 20:00:25,C47492,,"-22.953041","-43.350567",0
08-02-2015 20:00:35,D86042,918,"-22.893986","-43.533524",0.19
